DateTime,COM port,Rshunt,V1,V2,V3,V4,Current,Flag level,Flag message
07/13/2022 14:00:03.511,COM5,1.0,0.00164,0.00125,0.00029,0.00208,0.00125,ACQUIRING,Normal operation.
07/13/2022 14:00:05.012,COM5,1.0,0.00183,0.00152,0.00059,0.00237,0.00152,ACQUIRING,Normal operation.
07/13/2022 14:00:06.513,COM5,1.0,0.002,0.00128,0.00054,0.00257,0.00128,ACQUIRING,Normal operation.
07/13/2022 14:00:08.010,COM5,1.0,0.00248,0.00182,0.00091,0.00209,0.00182,ACQUIRING,Normal operation.
07/13/2022 14:00:09.512,COM5,1.0,0.00172,0.00154,0.00101,0.00276,0.00154,ACQUIRING,Normal operation.
07/13/2022 14:00:11.014,COM5,1.0,0.00164,0.00141,0.00015,0.00186,0.00141,ACQUIRING,Normal operation.
07/13/2022 14:00:12.510,COM5,1.0,0.00205,0.0018,0.00047,0.00266,0.0018,ACQUIRING,Normal operation.
07/13/2022 14:00:14.019,COM5,1.0,0.00189,0.00166,0.00059,0.00233,0.00166,ACQUIRING,Normal operation.
07/13/2022 14:00:15.520,COM5,1.0,0.00186,0.00131,0.00032,0.0019,0.00131,ACQUIRING,Normal operation.
07/13/2022 14:00:17.009,COM5,1.0,0.00203,0.00182,0.00084,0.00269,0.00182,ACQUIRING,Normal operation.
07/13/2022 14:00:18.522,COM5,1.0,0.00175,0.0009,0.00023,0.00184,0.0009,ACQUIRING,Normal operation.
07/13/2022 14:00:20.019,COM5,1.0,0.0021,0.00202,0.00053,0.00264,0.00202,ACQUIRING,Normal operation.
07/13/2022 14:00:21.515,COM5,1.0,0.00146,0.00105,0.00034,0.0024,0.00105,ACQUIRING,Normal operation.
07/13/2022 14:00:23.011,COM5,1.0,0.00277,0.00153,0.00092,0.00247,0.00153,ACQUIRING,Normal operation.
07/13/2022 14:00:24.514,COM5,1.0,0.00178,0.00146,0.00087,0.00302,0.00146,ACQUIRING,Normal operation.
07/13/2022 14:00:26.011,COM5,1.0,0.00197,0.00165,0.00064,0.00177,0.00165,ACQUIRING,Normal operation.
07/13/2022 14:00:27.521,COM5,1.0,0.00214,0.00167,0.00087,0.00222,0.00167,ACQUIRING,Normal operation.
07/13/2022 14:00:29.017,COM5,1.0,0.00168,0.00147,0.00053,0.00193,0.00147,ACQUIRING,Normal operation.
07/13/2022 14:00:30.513,COM5,1.0,0.00232,0.00171,0.0004,0.00193,0.00171,ACQUIRING,Normal operation.
07/13/2022 14:00:32.008,COM5,1.0,0.00172,0.00137,0.00096,0.00213,0.00137,ACQUIRING,Normal operation.
07/13/2022 14:00:33.518,COM5,1.0,0.00153,0.00146,0.00029,0.0018,0.00146,ACQUIRING,Normal operation.
07/13/2022 14:00:35.019,COM5,1.0,0.00186,0.00152,0.00095,0.00245,0.00152,ACQUIRING,Normal operation.
07/13/2022 14:00:36.509,COM5,1.0,0.00172,0.00111,0.00046,0.00201,0.00111,ACQUIRING,Normal operation.
07/13/2022 14:00:38.019,COM5,1.0,0.00189,0.00169,0.00078,0.00256,0.00169,ACQUIRING,Normal operation.
07/13/2022 14:00:39.520,COM5,1.0,0.00127,0.00106,0.00024,0.00203,0.00106,ACQUIRING,Normal operation.
07/13/2022 14:00:41.019,COM5,1.0,0.00167,0.00131,0.00051,0.00227,0.00131,ACQUIRING,Normal operation.
07/13/2022 14:00:42.517,COM5,1.0,0.00173,0.00166,0.00047,0.00215,0.00166,ACQUIRING,Normal operation.
07/13/2022 14:00:44.018,COM5,1.0,0.0014,0.00157,0.00032,0.00218,0.00157,ACQUIRING,Normal operation.
07/13/2022 14:00:45.517,COM5,1.0,0.00199,0.00183,0.00082,0.00235,0.00183,ACQUIRING,Normal operation.
07/13/2022 14:00:47.021,COM5,1.0,0.00139,0.00177,-2e-05,0.0023,0.00177,ACQUIRING,Normal operation.
07/13/2022 14:00:48.521,COM5,1.0,0.002,0.00176,0.00062,0.00216,0.00176,ACQUIRING,Normal operation.
07/13/2022 14:00:50.010,COM5,1.0,0.00172,0.00131,0.0005,0.00294,0.00131,ACQUIRING,Normal operation.
07/13/2022 14:00:51.509,COM5,1.0,0.00186,0.00146,4e-05,0.00167,0.00146,ACQUIRING,Normal operation.
07/13/2022 14:00:53.010,COM5,1.0,0.002,0.00161,0.00063,0.00285,0.00161,ACQUIRING,Normal operation.
07/13/2022 14:00:54.521,COM5,1.0,0.00194,0.00109,0.00012,0.00181,0.00109,ACQUIRING,Normal operation.
07/13/2022 14:00:56.009,COM5,1.0,0.00199,0.00155,0.00095,0.00236,0.00155,ACQUIRING,Normal operation.
07/13/2022 14:00:57.512,COM5,1.0,0.00151,0.00115,0.00059,0.00253,0.00115,ACQUIRING,Normal operation.
07/13/2022 14:00:59.013,COM5,1.0,0.00171,0.00144,0.00034,0.0022,0.00144,ACQUIRING,Normal operation.
07/13/2022 14:01:00.513,COM5,1.0,0.00184,0.00162,0.00078,0.00269,0.00162,ACQUIRING,Normal operation.
07/13/2022 14:01:02.014,COM5,1.0,0.00192,0.00111,0.0003,0.00204,0.00111,ACQUIRING,Normal operation.
07/13/2022 14:01:03.514,COM5,1.0,0.00242,0.00155,0.00119,0.00234,0.00155,ACQUIRING,Normal operation.
07/13/2022 14:01:05.010,COM5,1.0,0.00153,0.00103,0.00037,0.00249,0.00103,ACQUIRING,Normal operation.
07/13/2022 14:01:06.512,COM5,1.0,0.00212,0.00161,0.00072,0.00192,0.00161,ACQUIRING,Normal operation.
07/13/2022 14:01:08.024,COM5,1.0,0.00149,0.00151,0.00063,0.00257,0.00151,ACQUIRING,Normal operation.
07/13/2022 14:01:09.515,COM5,1.0,0.00214,0.00159,0.00061,0.00185,0.00159,ACQUIRING,Normal operation.
07/13/2022 14:01:11.015,COM5,1.0,0.00176,0.00173,0.00064,0.00232,0.00173,ACQUIRING,Normal operation.
